id,plate,startts,endts,startlng,startlat,my_id
GKADHLQ5DZWNL,637558,7/26/18 16:25,7/26/18 16:30,-77.030897,38.890883,48388
GKADHLQ5DZWNL,637558,7/26/18 16:50,7/26/18 16:55,-77.022719,38.893466,48389
TG4XL27WYJK4G,846723,7/26/18 8:15,7/26/18 8:20,-77.05012,38.90109,48884
TG4XL27WYJK4G,846723,7/26/18 16:10,7/26/18 16:15,-77.015139,38.868317,48885
EWWXRMN2UX62T,379166,7/26/18 8:00,7/26/18 8:05,-77.034506,38.906674,49424
EWWXRMN2UX62T,379166,7/26/18 12:45,7/26/18 12:50,-77.04431,38.903532,49425
EWWXRMN2UX62T,379166,7/26/18 12:50,7/26/18 12:55,-77.041626,38.91548,49426
EWWXRMN2UX62T,379166,7/26/18 13:10,7/26/18 13:15,-77.023812,38.915531,49427
EWWXRMN2UX62T,379166,7/26/18 15:05,7/26/18 15:10,-77.044571,38.915424,49428
EWWXRMN2UX62T,379166,7/26/18 15:25,7/26/18 15:35,-77.042692,38.922683,49429
EWWXRMN2UX62T,379166,7/26/18 17:30,7/26/18 17:35,-77.029179,38.945324,49430
73OXVLQPDJSWO,496586,7/26/18 18:30,7/26/18 18:35,-77.020416,38.91554,49556
73OXVLQPDJSWO,496586,7/26/18 19:00,7/26/18 19:05,-77.009167,38.915174,49557
73OXVLQPDJSWO,496586,7/26/18 19:25,7/26/18 19:30,-76.999808,38.937395,49558
73OXVLQPDJSWO,496586,7/26/18 19:30,7/26/18 19:35,-77.002023,38.930816,49559
TOGYY4XWWLIYB,427850,7/26/18 14:15,7/26/18 14:20,-77.010786,38.898102,51142
TOGYY4XWWLIYB,427850,7/26/18 14:20,7/26/18 14:25,-77.011768,38.898471,51143
TOGYY4XWWLIYB,427850,7/26/18 14:35,7/26/18 14:40,-77.00919,38.895677,51144
TOGYY4XWWLIYB,427850,7/26/18 15:45,7/26/18 15:50,-77.020442,38.896141,51145
TOGYY4XWWLIYB,427850,7/26/18 18:05,7/26/18 18:10,-76.992065,38.889778,51146
TOGYY4XWWLIYB,427850,7/26/18 18:55,7/26/18 19:00,-76.979115,38.88543,51147
FZ4HSPNBEYL3S,229116,7/26/18 8:20,7/26/18 8:25,-77.049173,38.899597,52201
FZ4HSPNBEYL3S,229116,7/26/18 8:40,7/26/18 8:45,-77.054549,38.898048,52202
FZ4HSPNBEYL3S,229116,7/26/18 10:05,7/26/18 10:10,-77.045009,38.896677,52203
FZ4HSPNBEYL3S,229116,7/26/18 10:20,7/26/18 10:25,-77.043575,38.896137,52204
FZ4HSPNBEYL3S,229116,7/26/18 11:35,7/26/18 11:40,-77.039538,38.899023,52205
FZ4HSPNBEYL3S,229116,7/26/18 11:45,7/26/18 11:55,-77.039527,38.898638,52206
FZ4HSPNBEYL3S,229116,7/26/18 12:40,7/26/18 12:45,-77.047905,38.891478,52207
FZ4HSPNBEYL3S,229116,7/26/18 13:45,7/26/18 13:50,-77.023274,38.889319,52208
FZ4HSPNBEYL3S,229116,7/26/18 14:15,7/26/18 14:20,-77.005913,38.887727,52209
FZ4HSPNBEYL3S,229116,7/26/18 14:25,7/26/18 14:30,-76.996329,38.886358,52210
ZDEGESBJBDO3R,988502,7/26/18 6:25,7/26/18 6:30,-77.062682,38.902203,53037
ZDEGESBJBDO3R,988502,7/26/18 10:25,7/26/18 10:30,-77.059097,38.900948,53038
ZDEGESBJBDO3R,988502,7/26/18 11:00,7/26/18 11:05,-77.063926,38.903338,53039
ZDEGESBJBDO3R,988502,7/26/18 17:25,7/26/18 17:30,-77.067833,38.907804,53040
ZDEGESBJBDO3R,988502,7/26/18 17:30,7/26/18 17:35,-77.06514,38.905222,53041
MB6EQ2NPPOJWJ,957994,7/26/18 21:50,7/26/18 21:55,-77.045925,38.899797,53773
MBSFAG3KWGBRC,771565,7/26/18 10:45,7/26/18 10:50,-77.041707,38.903697,54757
MBSFAG3KWGBRC,771565,7/26/18 11:40,7/26/18 11:45,-77.04164,38.904792,54758
MBSFAG3KWGBRC,771565,7/26/18 12:00,7/26/18 12:05,-77.041537,38.903567,54759
MBSFAG3KWGBRC,771565,7/26/18 12:05,7/26/18 12:10,-77.037348,38.907346,54760
MBSFAG3KWGBRC,771565,7/26/18 12:30,7/26/18 12:35,-77.04822,38.905304,54761
MBSFAG3KWGBRC,771565,7/26/18 13:20,7/26/18 13:25,-77.063464,38.909334,54762
MBSFAG3KWGBRC,771565,7/26/18 14:05,7/26/18 14:10,-77.065534,38.908749,54763
2LL5UCQ7LYDN4,333135,7/26/18 15:35,7/26/18 15:40,-77.060386,38.902409,55716
2LL5UCQ7LYDN4,333135,7/26/18 16:45,7/26/18 16:50,-77.062032,38.902745,55717
2LL5UCQ7LYDN4,333135,7/26/18 16:50,7/26/18 16:55,-77.0636,38.904236,55718
2LL5UCQ7LYDN4,333135,7/26/18 16:55,7/26/18 17:00,-77.064084,38.905892,55719
2LL5UCQ7LYDN4,333135,7/26/18 17:20,7/26/18 17:25,-77.080382,38.907898,55720
2LL5UCQ7LYDN4,333135,7/26/18 17:40,7/26/18 17:45,-77.056421,38.906793,55721
2LL5UCQ7LYDN4,333135,7/26/18 18:45,7/26/18 18:50,-77.036319,38.887753,55722
NQPC646OM3YQ5,722403,7/26/18 8:10,7/26/18 8:15,-77.034968,38.90565,56176
NQPC646OM3YQ5,722403,7/26/18 10:15,7/26/18 10:20,-77.050241,38.893623,56177
ZXNLROMS4FLLK,610264,7/26/18 8:35,7/26/18 8:40,-76.988496,38.921838,56722
ZXNLROMS4FLLK,610264,7/26/18 10:45,7/26/18 10:50,-76.988679,38.922483,56723
ZXNLROMS4FLLK,610264,7/26/18 16:00,7/26/18 16:05,-76.983511,38.920755,56724
EJ5Z4PWWD5SLQ,505867,7/26/18 9:35,7/26/18 9:40,-77.053399,38.9064,57358
EJ5Z4PWWD5SLQ,505867,7/26/18 12:45,7/26/18 12:50,-77.057953,38.904375,57359
EJ5Z4PWWD5SLQ,505867,7/26/18 14:10,7/26/18 14:15,-77.060486,38.90503,57360
EJ5Z4PWWD5SLQ,505867,7/26/18 14:40,7/26/18 14:45,-77.041535,38.902751,57361
EJ5Z4PWWD5SLQ,505867,7/26/18 15:05,7/26/18 15:10,-77.035447,38.899384,57362
EJ5Z4PWWD5SLQ,505867,7/26/18 15:40,7/26/18 15:45,-77.020269,38.893256,57363
EJ5Z4PWWD5SLQ,505867,7/26/18 17:20,7/26/18 17:25,-77.019953,38.895813,57364
EJ5Z4PWWD5SLQ,505867,7/26/18 17:45,7/26/18 17:50,-77.022019,38.893771,57365
AXT3KTAA2XLDL,500150,7/26/18 9:25,7/26/18 9:30,-76.993988,38.83654,58151
42VESJSFMJEUG,501567,7/26/18 12:10,7/26/18 12:15,-77.042909,38.902632,59729
42VESJSFMJEUG,501567,7/26/18 12:15,7/26/18 12:20,-77.044865,38.903857,59730
42VESJSFMJEUG,501567,7/26/18 12:35,7/26/18 12:40,-77.042138,38.892036,59731
42VESJSFMJEUG,501567,7/26/18 13:00,7/26/18 13:05,-77.008353,38.88858,59732
42VESJSFMJEUG,501567,7/26/18 13:10,7/26/18 13:15,-77.008003,38.887682,59733
42VESJSFMJEUG,501567,7/26/18 13:15,7/26/18 13:20,-77.013039,38.888912,59734
42VESJSFMJEUG,501567,7/26/18 15:20,7/26/18 15:25,-77.046573,38.898186,59735
42VESJSFMJEUG,501567,7/26/18 15:25,7/26/18 15:30,-77.046532,38.90135,59736
42VESJSFMJEUG,501567,7/26/18 17:35,7/26/18 17:40,-77.043476,38.913377,59737
NMEER7Y7G3HDG,843218,7/26/18 9:30,7/26/18 9:35,-77.01202,38.915007,60586
NMEER7Y7G3HDG,843218,7/26/18 13:55,7/26/18 14:00,-77.047613,38.912682,60587
NMEER7Y7G3HDG,843218,7/26/18 14:00,7/26/18 14:05,-77.050152,38.905457,60588
NMEER7Y7G3HDG,843218,7/26/18 14:25,7/26/18 14:30,-77.044167,38.892338,60589
NMEER7Y7G3HDG,843218,7/26/18 15:05,7/26/18 15:10,-77.036183,38.898963,60590
SXKN5MF3QWUPN,671254,7/26/18 13:05,7/26/18 13:10,-77.074432,38.907416,60955
SXKN5MF3QWUPN,671254,7/26/18 18:00,7/26/18 18:05,-77.066225,38.906758,60956
CRGIGM5ZFMC4J,608029,7/26/18 8:55,7/26/18 9:00,-77.050027,38.900621,61825
CRGIGM5ZFMC4J,608029,7/26/18 11:30,7/26/18 11:35,-77.039866,38.899174,61826
WLJFZVDBGRLSB,317763,7/26/18 16:10,7/26/18 16:15,-77.009148,38.913276,62478
WLJFZVDBGRLSB,317763,7/26/18 16:15,7/26/18 16:20,-77.00136,38.907496,62479
WLJFZVDBGRLSB,317763,7/26/18 16:20,7/26/18 16:25,-76.991432,38.900167,62480
WLJFZVDBGRLSB,317763,7/26/18 16:30,7/26/18 16:35,-76.95207,38.895582,62481
RWDRN3EEHYOFW,511240,7/26/18 13:10,7/26/18 13:15,-76.988649,38.843967,62846
RWDRN3EEHYOFW,511240,7/26/18 14:05,7/26/18 14:10,-76.980922,38.846349,62847
VLBDR6N2ERXJD,649294,7/26/18 8:05,7/26/18 8:10,-77.023287,38.929626,65559
VLBDR6N2ERXJD,649294,7/26/18 8:15,7/26/18 8:20,-77.024437,38.935432,65560
VLBDR6N2ERXJD,649294,7/26/18 8:20,7/26/18 8:25,-77.021199,38.926991,65561
VLBDR6N2ERXJD,649294,7/26/18 10:40,7/26/18 10:45,-77.022599,38.931315,65562
DVMLTY5NMMEM6,206567,7/26/18 6:10,7/26/18 6:15,-77.06292,38.902041,66705
DVMLTY5NMMEM6,206567,7/26/18 9:25,7/26/18 9:30,-77.048783,38.903005,66706
DVMLTY5NMMEM6,206567,7/26/18 9:30,7/26/18 9:35,-77.036337,38.903657,66707
DVMLTY5NMMEM6,206567,7/26/18 9:50,7/26/18 9:55,-77.034743,38.903767,66708
DVMLTY5NMMEM6,206567,7/26/18 10:05,7/26/18 10:10,-77.023791,38.908673,66709
DVMLTY5NMMEM6,206567,7/26/18 12:20,7/26/18 12:25,-77.02951,38.897234,66710
DVMLTY5NMMEM6,206567,7/26/18 14:15,7/26/18 14:20,-77.028195,38.894962,66711
DVMLTY5NMMEM6,206567,7/26/18 14:35,7/26/18 14:40,-77.011422,38.882242,66712
DVMLTY5NMMEM6,206567,7/26/18 16:25,7/26/18 16:30,-77.014284,38.879288,66713
DVMLTY5NMMEM6,206567,7/26/18 17:10,7/26/18 17:15,-77.005997,38.872033,66714
DVMLTY5NMMEM6,206567,7/26/18 17:35,7/26/18 17:40,-77.007143,38.879375,66715
MONE2U56XT2Y3,900185,7/26/18 8:50,7/26/18 8:55,-76.993315,38.93361,67162
MONE2U56XT2Y3,900185,7/26/18 16:45,7/26/18 16:50,-77.0335,38.887931,67163
MONE2U56XT2Y3,900185,7/26/18 17:20,7/26/18 17:30,-77.063501,38.902243,67164
WZICV6EYLL5L3,947449,7/26/18 9:55,7/26/18 10:00,-77.032095,38.913636,68446
WZICV6EYLL5L3,947449,7/26/18 10:00,7/26/18 10:05,-77.032041,38.912747,68447
WZICV6EYLL5L3,947449,7/26/18 10:15,7/26/18 10:20,-77.038174,38.901399,68448
WZICV6EYLL5L3,947449,7/26/18 11:10,7/26/18 11:15,-77.039639,38.898998,68449
WZICV6EYLL5L3,947449,7/26/18 11:15,7/26/18 11:20,-77.041212,38.899522,68450
WZICV6EYLL5L3,947449,7/26/18 13:00,7/26/18 13:05,-77.039921,38.902963,68451
QSKT4GQYMUQID,763131,7/26/18 8:55,7/26/18 9:00,-77.023981,38.909232,69924
QSKT4GQYMUQID,763131,7/26/18 10:10,7/26/18 10:15,-77.04091,38.901295,69925
QSKT4GQYMUQID,763131,7/26/18 12:30,7/26/18 12:35,-77.050792,38.902761,69926
QSKT4GQYMUQID,763131,7/26/18 16:45,7/26/18 16:50,-77.024105,38.916891,69927
QSKT4GQYMUQID,763131,7/26/18 17:05,7/26/18 17:10,-77.001353,38.920016,69928
5225N4TQ5CK6U,881797,7/26/18 13:05,7/26/18 13:10,-77.051421,38.923588,70299
E7LGNYIGLGZPI,840517,7/26/18 7:55,7/26/18 8:00,-77.046187,38.915838,71085
E7LGNYIGLGZPI,840517,7/26/18 12:25,7/26/18 12:30,-77.043556,38.927957,71086
E7LGNYIGLGZPI,840517,7/26/18 14:55,7/26/18 15:00,-77.038811,38.946172,71087
E7LGNYIGLGZPI,840517,7/26/18 17:35,7/26/18 17:40,-77.025949,38.934292,71088
E7LGNYIGLGZPI,840517,7/26/18 17:40,7/26/18 17:45,-77.028894,38.930695,71089
AMOBTFGN77GPJ,109651,7/26/18 8:15,7/26/18 8:20,-77.039381,38.906247,71427
AMOBTFGN77GPJ,109651,7/26/18 8:20,7/26/18 8:25,-77.038386,38.90262,71428
AMOBTFGN77GPJ,109651,7/26/18 10:20,7/26/18 10:25,-77.036426,38.898983,71429
AMOBTFGN77GPJ,109651,7/26/18 11:25,7/26/18 11:30,-77.034576,38.901844,71430
AMOBTFGN77GPJ,109651,7/26/18 11:35,7/26/18 11:40,-77.033622,38.895471,71431
AMOBTFGN77GPJ,109651,7/26/18 12:00,7/26/18 12:05,-77.040293,38.888917,71432
AMOBTFGN77GPJ,109651,7/26/18 12:05,7/26/18 12:10,-77.039599,38.891832,71433
AMOBTFGN77GPJ,109651,7/26/18 12:40,7/26/18 12:45,-77.026853,38.895895,71434
AMOBTFGN77GPJ,109651,7/26/18 12:55,7/26/18 13:00,-77.024192,38.892347,71435
AMOBTFGN77GPJ,109651,7/26/18 14:20,7/26/18 14:25,-77.048706,38.888581,71436
VZ3A27H233V7A,632934,7/26/18 8:30,7/26/18 8:35,-77.023035,38.916406,72381
VZ3A27H233V7A,632934,7/26/18 9:10,7/26/18 9:15,-77.016334,38.910996,72382
VZ3A27H233V7A,632934,7/26/18 11:30,7/26/18 11:35,-76.995929,38.922273,72383
VZ3A27H233V7A,632934,7/26/18 11:35,7/26/18 11:40,-76.993586,38.9173,72384
VZ3A27H233V7A,632934,7/26/18 12:10,7/26/18 12:15,-76.977246,38.906246,72385
7JJAQBMRIZWTZ,591761,7/26/18 14:15,7/26/18 14:20,-77.058474,38.902751,72807
7JJAQBMRIZWTZ,591761,7/26/18 16:50,7/26/18 16:55,-77.062909,38.904609,72808
7JJAQBMRIZWTZ,591761,7/26/18 16:55,7/26/18 17:00,-77.064216,38.906005,72809
7JJAQBMRIZWTZ,591761,7/26/18 17:15,7/26/18 17:20,-77.079851,38.912676,72810
7JJAQBMRIZWTZ,591761,7/26/18 17:20,7/26/18 17:25,-77.08027,38.908272,72811
7JJAQBMRIZWTZ,591761,7/26/18 17:35,7/26/18 17:40,-77.062292,38.906714,72812
7JJAQBMRIZWTZ,591761,7/26/18 17:40,7/26/18 17:45,-77.056404,38.906849,72813
7JJAQBMRIZWTZ,591761,7/26/18 17:50,7/26/18 17:55,-77.055928,38.905483,72814
7JJAQBMRIZWTZ,591761,7/26/18 17:55,7/26/18 18:00,-77.051744,38.90676,72815
7JJAQBMRIZWTZ,591761,7/26/18 18:10,7/26/18 18:15,-77.051404,38.905556,72816
ZC66TYC3IGPMA,955753,7/26/18 8:35,7/26/18 8:40,-76.994009,38.921625,72914
ZC66TYC3IGPMA,955753,7/26/18 9:40,7/26/18 9:45,-77.043676,38.910362,72915
ZC66TYC3IGPMA,955753,7/26/18 9:50,7/26/18 9:55,-77.043255,38.908849,72916
ZC66TYC3IGPMA,955753,7/26/18 12:15,7/26/18 12:20,-77.031953,38.909333,72917
ZC66TYC3IGPMA,955753,7/26/18 12:20,7/26/18 12:25,-77.031952,38.919764,72918
ZC66TYC3IGPMA,955753,7/26/18 12:50,7/26/18 12:55,-77.03729,38.926103,72919
ZC66TYC3IGPMA,955753,7/26/18 14:35,7/26/18 14:40,-77.06331,38.907645,72920
ZC66TYC3IGPMA,955753,7/26/18 15:15,7/26/18 15:20,-77.040593,38.903671,72921
LRFYZTH2N6OAX,558814,7/26/18 14:20,7/26/18 14:25,-77.009348,38.898745,73367
LRFYZTH2N6OAX,558814,7/26/18 16:25,7/26/18 16:30,-77.009375,38.916947,73368
LRFYZTH2N6OAX,558814,7/26/18 17:10,7/26/18 17:15,-77.034933,38.936855,73369
4Y4LUG7JQ63S2,511525,7/26/18 10:00,7/26/18 10:05,-77.045695,38.896005,73547
4Y4LUG7JQ63S2,511525,7/26/18 11:40,7/26/18 11:45,-77.039557,38.900322,73548
4Y4LUG7JQ63S2,511525,7/26/18 13:00,7/26/18 13:05,-77.048714,38.889926,73549
4Y4LUG7JQ63S2,511525,7/26/18 13:25,7/26/18 13:30,-77.039561,38.894611,73550
4Y4LUG7JQ63S2,511525,7/26/18 13:30,7/26/18 13:35,-77.036369,38.890212,73551
4Y4LUG7JQ63S2,511525,7/26/18 13:35,7/26/18 13:40,-77.033667,38.890222,73552
4Y4LUG7JQ63S2,511525,7/26/18 13:45,7/26/18 13:50,-77.022114,38.889087,73553
4Y4LUG7JQ63S2,511525,7/26/18 14:00,7/26/18 14:05,-77.021646,38.888618,73554
4Y4LUG7JQ63S2,511525,7/26/18 14:35,7/26/18 14:40,-76.995614,38.885848,73555
4Y4LUG7JQ63S2,511525,7/26/18 14:40,7/26/18 14:45,-76.993793,38.887828,73556
4Y4LUG7JQ63S2,511525,7/26/18 15:15,7/26/18 15:20,-76.988089,38.889064,73557
4Y4LUG7JQ63S2,511525,7/26/18 16:00,7/26/18 16:05,-76.991795,38.879425,73558
DZXWM5RUX7257,243154,7/26/18 11:40,7/26/18 11:45,-77.034618,38.907822,74119
DZXWM5RUX7257,243154,7/26/18 11:45,7/26/18 11:50,-77.039991,38.9181,74120
DZXWM5RUX7257,243154,7/26/18 12:05,7/26/18 12:10,-77.043253,38.922136,74121
CC3GYXRE2JJDA,670514,7/26/18 12:35,7/26/18 12:40,-77.021751,38.892985,74218
CC3GYXRE2JJDA,670514,7/26/18 12:45,7/26/18 12:50,-77.012214,38.894832,74219
CC3GYXRE2JJDA,670514,7/26/18 16:25,7/26/18 16:30,-77.023965,38.887449,74220
CC3GYXRE2JJDA,670514,7/26/18 16:30,7/26/18 16:35,-77.027165,38.887722,74221
6XMPWKKIAEU75,297736,7/26/18 9:00,7/26/18 9:05,-77.021783,38.89633,76151
6XMPWKKIAEU75,297736,7/26/18 9:05,7/26/18 9:10,-77.033644,38.897331,76152
6XMPWKKIAEU75,297736,7/26/18 9:10,7/26/18 9:15,-77.04461,38.900822,76153
6XMPWKKIAEU75,297736,7/26/18 10:25,7/26/18 10:30,-77.047857,38.901519,76154
6XMPWKKIAEU75,297736,7/26/18 14:20,7/26/18 14:25,-77.067962,38.915508,76155
6XMPWKKIAEU75,297736,7/26/18 15:20,7/26/18 15:25,-77.076952,38.943788,76156
6XMPWKKIAEU75,297736,7/26/18 15:25,7/26/18 15:30,-77.082509,38.943731,76157
6XMPWKKIAEU75,297736,7/26/18 15:35,7/26/18 15:45,-77.088582,38.945734,76158
6XMPWKKIAEU75,297736,7/26/18 19:10,7/26/18 19:15,-77.09273,38.9521,76159
MINDEKMSQIK5C,177440,7/26/18 9:00,7/26/18 9:05,-77.002685,38.908548,77407
MINDEKMSQIK5C,177440,7/26/18 9:05,7/26/18 9:10,-77.008569,38.895511,77408
MINDEKMSQIK5C,177440,7/26/18 10:40,7/26/18 10:45,-77.040575,38.888921,77409
MINDEKMSQIK5C,177440,7/26/18 10:45,7/26/18 10:50,-77.042279,38.889135,77410
MINDEKMSQIK5C,177440,7/26/18 11:15,7/26/18 11:20,-77.049792,38.889194,77411
MINDEKMSQIK5C,177440,7/26/18 11:25,7/26/18 11:30,-77.047806,38.887989,77412
MINDEKMSQIK5C,177440,7/26/18 11:30,7/26/18 11:35,-77.04876,38.889832,77413
JGYJEXMICBG5U,482706,7/26/18 12:20,7/26/18 12:25,-77.030518,38.889238,79564
JGYJEXMICBG5U,482706,7/26/18 12:25,7/26/18 12:30,-77.034297,38.891443,79565
JGYJEXMICBG5U,482706,7/26/18 12:30,7/26/18 12:35,-77.033175,38.89018,79566
JGYJEXMICBG5U,482706,7/26/18 13:20,7/26/18 13:25,-77.032162,38.888921,79567
JGYJEXMICBG5U,482706,7/26/18 13:40,7/26/18 13:45,-77.035607,38.890523,79568
JGYJEXMICBG5U,482706,7/26/18 13:50,7/26/18 13:55,-77.041014,38.888754,79569
JGYJEXMICBG5U,482706,7/26/18 13:55,7/26/18 14:00,-77.04031,38.888252,79570
PVEPCMGK4AHIA,119931,7/26/18 8:55,7/26/18 9:00,-77.030328,38.909415,83902
PVEPCMGK4AHIA,119931,7/26/18 9:00,7/26/18 9:05,-77.038383,38.906501,83903
PVEPCMGK4AHIA,119931,7/26/18 16:15,7/26/18 16:20,-77.00913,38.870926,83904
PVEPCMGK4AHIA,119931,7/26/18 16:20,7/26/18 16:25,-77.002589,38.865091,83905
J6SMN5ABTHCVZ,294828,7/26/18 7:55,7/26/18 8:00,-77.06287,38.942733,85015
MO7UIEGPTWDUR,950266,7/26/18 14:45,7/26/18 14:50,-77.0238,38.933715,85184
MO7UIEGPTWDUR,950266,7/26/18 15:30,7/26/18 15:35,-77.024791,38.938667,85185
MO7UIEGPTWDUR,950266,7/26/18 16:25,7/26/18 16:30,-77.023027,38.932168,85186
CRJPVW3UZMQQ2,621118,7/26/18 10:25,7/26/18 10:30,-77.006312,38.887597,85328
CRJPVW3UZMQQ2,621118,7/26/18 10:30,7/26/18 10:35,-77.005391,38.887522,85329
CRJPVW3UZMQQ2,621118,7/26/18 11:35,7/26/18 11:40,-76.995038,38.882527,85330
CRJPVW3UZMQQ2,621118,7/26/18 14:30,7/26/18 14:35,-76.987711,38.881036,85331
CRJPVW3UZMQQ2,621118,7/26/18 14:40,7/26/18 14:45,-77.006308,38.887669,85332
CRJPVW3UZMQQ2,621118,7/26/18 14:50,7/26/18 14:55,-77.0347,38.89332,85333
AA4BD2IP3IFO7,797786,7/26/18 7:45,7/26/18 7:50,-77.031893,38.908555,86688
AA4BD2IP3IFO7,797786,7/26/18 8:05,7/26/18 8:10,-77.03179,38.900975,86689
AA4BD2IP3IFO7,797786,7/26/18 9:00,7/26/18 9:05,-77.03997,38.902509,86690
AA4BD2IP3IFO7,797786,7/26/18 9:05,7/26/18 9:10,-77.039549,38.903513,86691
AA4BD2IP3IFO7,797786,7/26/18 9:10,7/26/18 9:15,-77.035195,38.900146,86692
AA4BD2IP3IFO7,797786,7/26/18 12:05,7/26/18 12:10,-77.027096,38.899117,86693
AA4BD2IP3IFO7,797786,7/26/18 13:20,7/26/18 13:25,-77.0009,38.886378,86694
AA4BD2IP3IFO7,797786,7/26/18 15:20,7/26/18 15:25,-77.00201,38.887414,86695
AA4BD2IP3IFO7,797786,7/26/18 15:30,7/26/18 15:35,-77.014915,38.887565,86696
AA4BD2IP3IFO7,797786,7/26/18 16:30,7/26/18 16:35,-77.015347,38.889299,86697
35QJHOSKXULEI,899171,7/26/18 7:50,7/26/18 7:55,-77.04489,38.915039,86808
35QJHOSKXULEI,899171,7/26/18 12:35,7/26/18 12:40,-77.040907,38.917186,86809
35QJHOSKXULEI,899171,7/26/18 13:25,7/26/18 13:30,-77.036832,38.916904,86810
35QJHOSKXULEI,899171,7/26/18 13:35,7/26/18 13:40,-77.041535,38.919054,86811
35QJHOSKXULEI,899171,7/26/18 15:15,7/26/18 15:20,-77.041671,38.919817,86812
GMDTISW2CMPMG,499854,7/26/18 13:35,7/26/18 13:40,-77.032412,38.898457,87044
GMDTISW2CMPMG,499854,7/26/18 13:45,7/26/18 13:50,-77.015222,38.899678,87045
YELWETKAJZUXE,695410,7/26/18 9:10,7/26/18 9:15,-77.069248,38.906525,87657
YELWETKAJZUXE,695410,7/26/18 10:55,7/26/18 11:00,-77.055108,38.90406,87658
YELWETKAJZUXE,695410,7/26/18 11:45,7/26/18 11:50,-77.032864,38.898222,87659
YELWETKAJZUXE,695410,7/26/18 11:50,7/26/18 11:55,-77.03512,38.89886,87660
YELWETKAJZUXE,695410,7/26/18 12:05,7/26/18 12:10,-77.039269,38.89602,87661
YELWETKAJZUXE,695410,7/26/18 12:10,7/26/18 12:15,-77.039361,38.893066,87662
YELWETKAJZUXE,695410,7/26/18 12:15,7/26/18 12:20,-77.040526,38.892144,87663
YELWETKAJZUXE,695410,7/26/18 12:20,7/26/18 12:25,-77.042732,38.891826,87664
YELWETKAJZUXE,695410,7/26/18 12:25,7/26/18 12:30,-77.045468,38.891718,87665
YELWETKAJZUXE,695410,7/26/18 12:50,7/26/18 12:55,-77.049769,38.889371,87666
YELWETKAJZUXE,695410,7/26/18 12:55,7/26/18 13:00,-77.048751,38.889416,87667
YELWETKAJZUXE,695410,7/26/18 13:05,7/26/18 13:10,-77.044741,38.888834,87668
NRR6ZZDTCU2NP,394241,7/26/18 15:00,7/26/18 15:05,-77.063446,38.905376,89087
5VXDU7D2VRYQZ,683718,7/26/18 16:35,7/26/18 16:40,-77.051547,38.900703,89592
5VXDU7D2VRYQZ,683718,7/26/18 16:40,7/26/18 16:45,-77.050319,38.900722,89593
5VXDU7D2VRYQZ,683718,7/26/18 16:45,7/26/18 16:50,-77.050756,38.902586,89594
5VXDU7D2VRYQZ,683718,7/26/18 16:50,7/26/18 16:55,-77.062519,38.905798,89595
5VXDU7D2VRYQZ,683718,7/26/18 16:55,7/26/18 17:00,-77.064251,38.906002,89596
5VXDU7D2VRYQZ,683718,7/26/18 17:00,7/26/18 17:05,-77.066103,38.909622,89597
5VXDU7D2VRYQZ,683718,7/26/18 17:20,7/26/18 17:25,-77.072093,38.906812,89598
5VXDU7D2VRYQZ,683718,7/26/18 17:25,7/26/18 17:30,-77.067822,38.907758,89599
XD4E6V5JXFPHD,584869,7/26/18 9:45,7/26/18 9:50,-77.017453,38.91377,90238
XD4E6V5JXFPHD,584869,7/26/18 9:50,7/26/18 9:55,-77.006529,38.917538,90239
XD4E6V5JXFPHD,584869,7/26/18 12:00,7/26/18 12:05,-77.000284,38.919338,90240
XD4E6V5JXFPHD,584869,7/26/18 12:05,7/26/18 12:10,-77.000556,38.917831,90241
XD4E6V5JXFPHD,584869,7/26/18 13:00,7/26/18 13:05,-77.029587,38.895384,90242
FOOMCZ4AAEG2U,232434,7/26/18 7:05,7/26/18 7:10,-77.02212,38.914903,90895
FOOMCZ4AAEG2U,232434,7/26/18 7:55,7/26/18 8:00,-77.006088,38.902366,90896
FOOMCZ4AAEG2U,232434,7/26/18 8:10,7/26/18 8:15,-77.00385,38.907156,90897
FOOMCZ4AAEG2U,232434,7/26/18 13:15,7/26/18 13:20,-77.030381,38.908424,90898
FOOMCZ4AAEG2U,232434,7/26/18 13:30,7/26/18 13:35,-77.012947,38.91113,90899
XPY72J5ERRJSZ,632091,7/26/18 14:00,7/26/18 14:05,-77.008638,38.952448,92084
XPY72J5ERRJSZ,632091,7/26/18 14:05,7/26/18 14:10,-77.014772,38.950069,92085
XPY72J5ERRJSZ,632091,7/26/18 15:10,7/26/18 15:15,-77.03316,38.93438,92086
XPY72J5ERRJSZ,632091,7/26/18 16:10,7/26/18 16:15,-77.025919,38.934072,92087
XPY72J5ERRJSZ,632091,7/26/18 17:15,7/26/18 17:20,-77.019058,38.941108,92088
KNS6RKLMJ4RQT,592105,7/26/18 8:45,7/26/18 8:50,-77.022181,38.908947,93969
KNS6RKLMJ4RQT,592105,7/26/18 8:55,7/26/18 9:00,-77.026959,38.902623,93970
KNS6RKLMJ4RQT,592105,7/26/18 9:05,7/26/18 9:10,-77.038726,38.901456,93971
KNS6RKLMJ4RQT,592105,7/26/18 12:10,7/26/18 12:15,-77.037966,38.911448,93972
KNS6RKLMJ4RQT,592105,7/26/18 12:45,7/26/18 12:50,-77.03812,38.911381,93973
