id,plate,startts,endts,endlng,endlat,my_id
UCNFLW275VPLP,456548,7/26/18 8:25,7/26/18 8:30,-77.014349,38.900249,221210
HB54PT56AO7EI,670682,7/26/18 8:25,7/26/18 8:30,-77.030644,38.898337,221211
4AL33DMIRRKZG,900098,7/26/18 8:25,7/26/18 8:30,-77.009051,38.899573,221212
GKADHLQ5DZWNL,637558,7/26/18 8:25,7/26/18 8:30,-77.046784,38.905274,221213
ZDEGESBJBDO3R,988502,7/26/18 8:25,7/26/18 8:30,-77.063774,38.904014,221214
LUORE4AY3GRZP,345147,7/26/18 8:25,7/26/18 8:30,-77.025948,38.93975,221215
NIDLTTL5RPBRH,636909,7/26/18 8:25,7/26/18 8:30,-77.02825,38.914329,221216
JVE35DSKKGZDS,622533,7/26/18 8:25,7/26/18 8:30,-77.020191,38.919007,221217
EE3NBZV42RV3Z,971574,7/26/18 8:25,7/26/18 8:30,-77.021706,38.914039,221218
D2DZ3NTS5QA4J,150018,7/26/18 8:25,7/26/18 8:30,-77.032118,38.919025,221219
LN4CZQWEKJFFM,846811,7/26/18 8:25,7/26/18 8:30,-77.054167,38.910593,221220
ZXNLROMS4FLLK,610264,7/26/18 8:25,7/26/18 8:30,-76.991988,38.921005,221221
XTVQY6RDEIF2Q,679300,7/26/18 8:25,7/26/18 8:30,-77.063299,38.907331,221222
VLBDR6N2ERXJD,649294,7/26/18 8:25,7/26/18 8:30,-77.022663,38.931286,221223
J6SMN5ABTHCVZ,294828,7/26/18 8:25,7/26/18 8:30,-77.082894,38.941357,221224
XD4E6V5JXFPHD,584869,7/26/18 8:25,7/26/18 8:30,-77.024886,38.908613,221225
RGU7ZMFTMOKOH,363845,7/26/18 8:30,7/26/18 8:35,-77.036437,38.899309,221226
LUVOIJH2M2WGH,328713,7/26/18 8:30,7/26/18 8:35,-77.050201,38.89798,221227
OFKJACS5FBNX3,115552,7/26/18 8:30,7/26/18 8:35,-77.009144,38.892326,221228
UCNFLW275VPLP,456548,7/26/18 8:30,7/26/18 8:35,-77.02953,38.900062,221229
SBEXQ3LOLCHFB,224775,7/26/18 8:30,7/26/18 8:35,-77.027284,38.896282,221230
PBUUUC3MMO7I6,379622,7/26/18 8:30,7/26/18 8:35,-77.024368,38.894051,221231
JGYJEXMICBG5U,482706,7/26/18 8:30,7/26/18 8:35,-77.009174,38.892269,221232
CRJPVW3UZMQQ2,621118,7/26/18 8:30,7/26/18 8:35,-77.033804,38.890128,221233
ZNCJYS2WQHGNB,398605,7/26/18 8:30,7/26/18 8:35,-77.032548,38.897985,221234
TVER3TOB55AV7,517617,7/26/18 8:30,7/26/18 8:35,-77.04227,38.910897,221235
WONCD7LJLFDPA,184635,7/26/18 8:30,7/26/18 8:35,-77.043419,38.914287,221236
H7WM5TTQP7KXE,751554,7/26/18 8:30,7/26/18 8:35,-77.039038,38.90382,221237
NIDLTTL5RPBRH,636909,7/26/18 8:30,7/26/18 8:35,-77.037649,38.906957,221238
CQD667F7AB3RJ,683596,7/26/18 8:30,7/26/18 8:35,-77.019651,38.902693,221239
D2DZ3NTS5QA4J,150018,7/26/18 8:30,7/26/18 8:35,-77.032226,38.908962,221240
LN4CZQWEKJFFM,846811,7/26/18 8:30,7/26/18 8:35,-77.044423,38.909885,221241
XTVQY6RDEIF2Q,679300,7/26/18 8:30,7/26/18 8:35,-77.063706,38.908388,221242
SXKN5MF3QWUPN,671254,7/26/18 8:30,7/26/18 8:35,-77.065729,38.90512,221243
XD4E6V5JXFPHD,584869,7/26/18 8:30,7/26/18 8:35,-77.024876,38.906442,221244
YET566SHNKOLY,385467,7/26/18 8:25,7/26/18 8:35,-77.021979,38.924574,221245
SBEXQ3LOLCHFB,224775,7/26/18 8:35,7/26/18 8:40,-77.025952,38.889967,221246
ZXNLROMS4FLLK,610264,7/26/18 8:30,7/26/18 8:35,-76.988496,38.921838,221247
VLBDR6N2ERXJD,649294,7/26/18 8:30,7/26/18 8:35,-77.022863,38.93234,221248
D2DZ3NTS5QA4J,150018,7/26/18 8:35,7/26/18 8:40,-77.030138,38.899812,221249
PBUUUC3MMO7I6,379622,7/26/18 8:35,7/26/18 8:40,-77.033645,38.892281,221250
MUPTSJ4YKP3XC,828437,7/26/18 8:35,7/26/18 8:40,-77.036504,38.89865,221251
WONCD7LJLFDPA,184635,7/26/18 8:35,7/26/18 8:40,-77.044945,38.915914,221252
NIDLTTL5RPBRH,636909,7/26/18 8:35,7/26/18 8:40,-77.04318,38.905779,221253
HZQEOZ3CPIV2I,975877,7/26/18 8:35,7/26/18 8:40,-77.031465,38.916334,221254
UCNFLW275VPLP,456548,7/26/18 8:35,7/26/18 8:40,-77.041773,38.905231,221255
GKADHLQ5DZWNL,637558,7/26/18 8:35,7/26/18 8:40,-77.046625,38.903927,221256
WZICV6EYLL5L3,947449,7/26/18 8:35,7/26/18 8:40,-77.027275,38.903721,221257
VZ3A27H233V7A,632934,7/26/18 8:35,7/26/18 8:40,-77.016629,38.911111,221258
LZHXO5LX2H2TO,820027,7/26/18 8:35,7/26/18 8:40,-77.036932,38.912729,221259
L5ILKTJGM2UW2,359646,7/26/18 8:40,7/26/18 8:45,-77.008951,38.895283,221260
PBUUUC3MMO7I6,379622,7/26/18 8:40,7/26/18 8:45,-77.04247,38.893525,221261
GKADHLQ5DZWNL,637558,7/26/18 8:40,7/26/18 8:45,-77.046779,38.895543,221262
65N7XMUXMEE4R,421448,7/26/18 8:40,7/26/18 8:45,-77.007368,38.88607,221263
CRJPVW3UZMQQ2,621118,7/26/18 8:40,7/26/18 8:45,-77.013945,38.887399,221264
KRKWO7JXPCLWS,395278,7/26/18 8:40,7/26/18 8:45,-77.015028,38.890325,221265
KSAXRVHPIJQJW,700591,7/26/18 8:40,7/26/18 8:45,-77.026943,38.905736,221266
CQD667F7AB3RJ,683596,7/26/18 8:40,7/26/18 8:45,-77.029252,38.903934,221267
Q3WCIQ6BJIXKN,587650,7/26/18 8:40,7/26/18 8:45,-77.008814,38.900303,221268
D2DZ3NTS5QA4J,150018,7/26/18 8:40,7/26/18 8:45,-77.014184,38.89915,221269
LN4CZQWEKJFFM,846811,7/26/18 8:35,7/26/18 8:45,-77.034706,38.904892,221270
G6COEZIP63KI4,562069,7/26/18 8:40,7/26/18 8:45,-77.063522,38.902606,221271
CQGSQUC4ICOWT,969618,7/26/18 8:40,7/26/18 8:45,-77.027179,38.907882,221272
UGRHSOO3WYBBC,333873,7/26/18 8:40,7/26/18 8:45,-77.03249,38.927842,221273
HZQEOZ3CPIV2I,975877,7/26/18 8:40,7/26/18 8:45,-77.037195,38.914093,221274
TMNSN6EFDGQYS,847609,7/26/18 8:40,7/26/18 8:45,-77.041566,38.916829,221275
EXUIKBOCHDZSF,360928,7/26/18 8:40,7/26/18 8:45,-77.026513,38.909963,221276
4AL33DMIRRKZG,900098,7/26/18 8:40,7/26/18 8:45,-77.008393,38.912521,221277
ZC66TYC3IGPMA,955753,7/26/18 8:40,7/26/18 8:45,-77.015913,38.914596,221278
RGU7ZMFTMOKOH,363845,7/26/18 8:45,7/26/18 8:50,-77.033772,38.894411,221279
L5ILKTJGM2UW2,359646,7/26/18 8:45,7/26/18 8:50,-77.023024,38.893842,221280
SBEXQ3LOLCHFB,224775,7/26/18 8:45,7/26/18 8:50,-77.023491,38.890002,221281
D2DZ3NTS5QA4J,150018,7/26/18 8:45,7/26/18 8:50,-77.010531,38.898275,221282
MUPTSJ4YKP3XC,828437,7/26/18 8:45,7/26/18 8:50,-77.033774,38.894952,221283
TG4XL27WYJK4G,846723,7/26/18 8:45,7/26/18 8:50,-77.046666,38.893033,221284
65N7XMUXMEE4R,421448,7/26/18 8:45,7/26/18 8:50,-77.008947,38.886559,221285
GFKF24O4X3BI5,866938,7/26/18 8:45,7/26/18 8:50,-77.041779,38.897427,221286
XIFXBHVM5C4ZH,544177,7/26/18 8:45,7/26/18 8:50,-77.048387,38.905401,221287
LUVOIJH2M2WGH,328713,7/26/18 8:45,7/26/18 8:50,-77.044861,38.90329,221288
NIDLTTL5RPBRH,636909,7/26/18 8:45,7/26/18 8:50,-77.043726,38.909065,221289
KSAXRVHPIJQJW,700591,7/26/18 8:45,7/26/18 8:50,-77.041312,38.905529,221290
HZQEOZ3CPIV2I,975877,7/26/18 8:45,7/26/18 8:50,-77.046031,38.906897,221291
E2KYBIUAFW6EV,807504,7/26/18 8:45,7/26/18 8:50,-77.038487,38.908765,221292
O57MSY4XTVWIQ,601523,7/26/18 8:45,7/26/18 8:50,-77.062792,38.903045,221293
CQD667F7AB3RJ,683596,7/26/18 8:45,7/26/18 8:50,-77.030681,38.903864,221294
UCNFLW275VPLP,456548,7/26/18 8:45,7/26/18 8:50,-77.039974,38.901427,221295
LN4CZQWEKJFFM,846811,7/26/18 8:45,7/26/18 8:50,-77.037957,38.902541,221296
EXUIKBOCHDZSF,360928,7/26/18 8:45,7/26/18 8:50,-77.038572,38.905885,221297
SHH6WDDPPCMEY,727821,7/26/18 8:45,7/26/18 8:50,-77.040611,38.905076,221298
ZDEGESBJBDO3R,988502,7/26/18 8:45,7/26/18 8:50,-77.058504,38.900838,221299
AMOBTFGN77GPJ,109651,7/26/18 8:45,7/26/18 8:50,-77.038364,38.900814,221300
DZXWM5RUX7257,243154,7/26/18 8:45,7/26/18 8:50,-77.026783,38.908571,221301
AA4BD2IP3IFO7,797786,7/26/18 8:45,7/26/18 8:50,-77.030638,38.902732,221302
LZHXO5LX2H2TO,820027,7/26/18 8:45,7/26/18 8:50,-77.038468,38.906724,221303
URJNIVROPVLIE,606941,7/26/18 8:45,7/26/18 8:50,-77.028495,38.918121,221304
6A5IKM2MG7NCC,727064,7/26/18 8:45,7/26/18 8:50,-77.029537,38.917002,221305
TG4XL27WYJK4G,846723,7/26/18 8:50,7/26/18 8:55,-77.037598,38.887022,221306
ZC66TYC3IGPMA,955753,7/26/18 8:45,7/26/18 8:50,-77.025881,38.913881,221307
HZQEOZ3CPIV2I,975877,7/26/18 8:50,7/26/18 8:55,-77.049154,38.902192,221308
IEA6W32YCSEZS,412306,7/26/18 8:50,7/26/18 8:55,-77.03182,38.888703,221309
EOYRMHD7AGKNZ,899701,7/26/18 8:50,7/26/18 8:55,-77.019172,38.899692,221310
L5ILKTJGM2UW2,359646,7/26/18 8:50,7/26/18 8:55,-77.025824,38.896567,221311
MUPTSJ4YKP3XC,828437,7/26/18 8:50,7/26/18 8:55,-77.033923,38.890721,221312
MFCMMYZUGYXR7,163936,7/26/18 8:50,7/26/18 8:55,-77.022808,38.887423,221313
SCZMLZMEEJKY5,835544,7/26/18 8:50,7/26/18 8:55,-77.027243,38.89736,221314
3V4UKYDF47SLD,487557,7/26/18 8:50,7/26/18 8:55,-77.003521,38.90084,221315
FZ4HSPNBEYL3S,229116,7/26/18 8:50,7/26/18 8:55,-77.050009,38.896778,221316
AMOBTFGN77GPJ,109651,7/26/18 8:50,7/26/18 8:55,-77.032707,38.898398,221317
KRKWO7JXPCLWS,395278,7/26/18 8:50,7/26/18 8:55,-77.003691,38.894704,221318
TVER3TOB55AV7,517617,7/26/18 8:50,7/26/18 8:55,-77.044754,38.904605,221319
KJFBJSB62UB47,415448,7/26/18 8:50,7/26/18 8:55,-77.045319,38.904462,221320
URJNIVROPVLIE,606941,7/26/18 8:50,7/26/18 8:55,-77.039506,38.914841,221321
G4K5GMJMWVXQI,735153,7/26/18 8:50,7/26/18 8:55,-77.037947,38.906389,221322
XIFXBHVM5C4ZH,544177,7/26/18 8:50,7/26/18 8:55,-77.059025,38.903017,221323
LUVOIJH2M2WGH,328713,7/26/18 8:50,7/26/18 8:55,-77.039829,38.905815,221324
NIDLTTL5RPBRH,636909,7/26/18 8:50,7/26/18 8:55,-77.045423,38.912485,221325
KSAXRVHPIJQJW,700591,7/26/18 8:50,7/26/18 8:55,-77.041976,38.902473,221326
22EFIC5BGGP3F,924673,7/26/18 8:50,7/26/18 8:55,-77.038297,38.903948,221327
EE3NBZV42RV3Z,971574,7/26/18 8:50,7/26/18 8:55,-77.019838,38.91446,221328
EQCWWNEBLJ2EP,845213,7/26/18 8:50,7/26/18 8:55,-77.053374,38.905153,221329
EXUIKBOCHDZSF,360928,7/26/18 8:50,7/26/18 8:55,-77.05187,38.905239,221330
XTVQY6RDEIF2Q,679300,7/26/18 8:50,7/26/18 8:55,-77.061462,38.905411,221331
JQCGUMUB5X2DU,377329,7/26/18 8:50,7/26/18 8:55,-77.024012,38.903827,221332
ZC66TYC3IGPMA,955753,7/26/18 8:50,7/26/18 8:55,-77.039205,38.91416,221333
DZXWM5RUX7257,243154,7/26/18 8:50,7/26/18 8:55,-77.036317,38.909644,221334
PVEPCMGK4AHIA,119931,7/26/18 8:50,7/26/18 8:55,-77.030328,38.909415,221335
AA4BD2IP3IFO7,797786,7/26/18 8:50,7/26/18 8:55,-77.039665,38.902803,221336
KNS6RKLMJ4RQT,592105,7/26/18 8:50,7/26/18 8:55,-77.026959,38.902623,221337
LZHXO5LX2H2TO,820027,7/26/18 8:50,7/26/18 8:55,-77.038564,38.902922,221338
25QE6TA5IAJ5Z,301228,7/26/18 8:50,7/26/18 8:55,-77.038446,38.90948,221339
VLK647IWET4OC,783240,7/26/18 8:50,7/26/18 8:55,-77.000556,38.922569,221340
RGU7ZMFTMOKOH,363845,7/26/18 8:55,7/26/18 9:00,-77.039342,38.889917,221341
6A5IKM2MG7NCC,727064,7/26/18 8:50,7/26/18 8:55,-77.029756,38.918414,221342
EDYEGRFKMGYWH,637299,7/26/18 8:55,7/26/18 9:00,-77.01048,38.889023,221343
3V4UKYDF47SLD,487557,7/26/18 8:55,7/26/18 9:00,-77.003607,38.891783,221344
TG4XL27WYJK4G,846723,7/26/18 8:55,7/26/18 9:00,-77.021238,38.877303,221345
NWRANMDFFJ3QB,369354,7/26/18 8:55,7/26/18 9:00,-77.020014,38.893187,221346
XIFXBHVM5C4ZH,544177,7/26/18 8:55,7/26/18 9:00,-77.059806,38.901911,221347
WPVCF3WNAY57G,519073,7/26/18 8:55,7/26/18 9:00,-77.028198,38.901124,221348
WQ2PFGU2RANOG,217482,7/26/18 8:55,7/26/18 9:00,-77.042238,38.900203,221349
EOYRMHD7AGKNZ,899701,7/26/18 8:55,7/26/18 9:00,-77.026794,38.90262,221350
JQCGUMUB5X2DU,377329,7/26/18 8:55,7/26/18 9:00,-77.024916,38.897329,221351
FZ4HSPNBEYL3S,229116,7/26/18 8:55,7/26/18 9:00,-77.055649,38.897407,221352
6XMPWKKIAEU75,297736,7/26/18 8:55,7/26/18 9:00,-77.021783,38.89633,221353
WONCD7LJLFDPA,184635,7/26/18 8:55,7/26/18 9:00,-77.044811,38.910901,221354
URJNIVROPVLIE,606941,7/26/18 8:55,7/26/18 9:00,-77.04062,38.9128,221355
BH7UEG3ICDLV6,881176,7/26/18 8:55,7/26/18 9:00,-77.021963,38.9074,221356
FNJNCBPTBINQ6,213669,7/26/18 8:55,7/26/18 9:00,-77.022662,38.925073,221357
TMNSN6EFDGQYS,847609,7/26/18 8:55,7/26/18 9:00,-77.044981,38.903907,221358
EE3NBZV42RV3Z,971574,7/26/18 8:55,7/26/18 9:00,-77.031582,38.906515,221359
SACC4443UH6T6,216742,7/26/18 8:55,7/26/18 9:00,-76.992978,38.92251,221360
EQCWWNEBLJ2EP,845213,7/26/18 8:55,7/26/18 9:00,-77.043528,38.904359,221361
EXUIKBOCHDZSF,360928,7/26/18 8:55,7/26/18 9:00,-77.04538,38.9037,221362
PK2OOI4K6CO67,218813,7/26/18 8:55,7/26/18 9:00,-77.060948,38.905632,221363
XTVQY6RDEIF2Q,679300,7/26/18 8:55,7/26/18 9:00,-77.056886,38.905028,221364
MBSFAG3KWGBRC,771565,7/26/18 8:50,7/26/18 9:00,-77.053091,38.90436,221365
ZC66TYC3IGPMA,955753,7/26/18 8:55,7/26/18 9:00,-77.045656,38.914178,221366
DZXWM5RUX7257,243154,7/26/18 8:55,7/26/18 9:00,-77.042021,38.909157,221367
MINDEKMSQIK5C,177440,7/26/18 8:55,7/26/18 9:00,-77.002685,38.908548,221368
ATMEZ7OENVLOU,529353,7/26/18 8:55,7/26/18 9:00,-77.023373,38.904249,221369
25QE6TA5IAJ5Z,301228,7/26/18 8:55,7/26/18 9:00,-77.039679,38.906235,221370
VLK647IWET4OC,783240,7/26/18 8:55,7/26/18 9:00,-76.998885,38.92814,221371
IEA6W32YCSEZS,412306,7/26/18 9:00,7/26/18 9:05,-77.049936,38.891923,221372
SBEXQ3LOLCHFB,224775,7/26/18 9:00,7/26/18 9:05,-77.026641,38.890056,221373
YUNOLM7HDV7TS,332347,7/26/18 9:00,7/26/18 9:05,-77.022013,38.892438,221374
MUPTSJ4YKP3XC,828437,7/26/18 9:00,7/26/18 9:05,-77.040597,38.889906,221375
EDYEGRFKMGYWH,637299,7/26/18 9:00,7/26/18 9:05,-77.01241,38.887416,221376
MFCMMYZUGYXR7,163936,7/26/18 8:55,7/26/18 9:05,-77.013867,38.887328,221377
3V4UKYDF47SLD,487557,7/26/18 9:00,7/26/18 9:05,-77.009788,38.886989,221378
TG4XL27WYJK4G,846723,7/26/18 9:00,7/26/18 9:05,-77.013875,38.868525,221379
FZ4HSPNBEYL3S,229116,7/26/18 9:00,7/26/18 9:05,-77.048445,38.895942,221380
4Y4LUG7JQ63S2,511525,7/26/18 9:00,7/26/18 9:05,-77.045708,38.896148,221381
MYYKW4HFXHEOV,533805,7/26/18 9:00,7/26/18 9:05,-77.063522,38.902606,221382
BH7UEG3ICDLV6,881176,7/26/18 9:00,7/26/18 9:05,-77.020154,38.900916,221383
WQ2PFGU2RANOG,217482,7/26/18 9:00,7/26/18 9:05,-77.044905,38.903227,221384
MWNK6S7KOWCMZ,305215,7/26/18 9:00,7/26/18 9:05,-76.985511,38.89949,221385
EXUIKBOCHDZSF,360928,7/26/18 9:00,7/26/18 9:05,-77.041161,38.902772,221386
MBSFAG3KWGBRC,771565,7/26/18 9:00,7/26/18 9:05,-77.041707,38.903697,221387
MONE2U56XT2Y3,900185,7/26/18 9:00,7/26/18 9:05,-77.00733,38.898591,221388
QSKT4GQYMUQID,763131,7/26/18 9:00,7/26/18 9:05,-77.040924,38.901403,221389
KNS6RKLMJ4RQT,592105,7/26/18 9:00,7/26/18 9:05,-77.038726,38.901456,221390
URJNIVROPVLIE,606941,7/26/18 9:00,7/26/18 9:05,-77.043373,38.905911,221391
FNJNCBPTBINQ6,213669,7/26/18 9:00,7/26/18 9:05,-77.023735,38.911766,221392
NR5VIQ43QE5XL,913943,7/26/18 9:00,7/26/18 9:05,-77.041756,38.908898,221393
M3JSLEL2KZXG4,994352,7/26/18 9:00,7/26/18 9:05,-77.00282,38.925489,221394
EE3NBZV42RV3Z,971574,7/26/18 9:00,7/26/18 9:05,-77.03239,38.905492,221395
UCNFLW275VPLP,456548,7/26/18 9:00,7/26/18 9:05,-77.04836,38.904279,221396
XTVQY6RDEIF2Q,679300,7/26/18 9:00,7/26/18 9:05,-77.040594,38.903753,221397
CRGIGM5ZFMC4J,608029,7/26/18 9:00,7/26/18 9:05,-77.04342,38.915555,221398
DZXWM5RUX7257,243154,7/26/18 9:00,7/26/18 9:05,-77.04479,38.907298,221399
GFKF24O4X3BI5,866938,7/26/18 9:00,7/26/18 9:05,-77.040264,38.903738,221400
RGU7ZMFTMOKOH,363845,7/26/18 9:05,7/26/18 9:10,-77.041358,38.889143,221401
URJNIVROPVLIE,606941,7/26/18 9:05,7/26/18 9:10,-77.04348,38.896546,221402
YUNOLM7HDV7TS,332347,7/26/18 9:05,7/26/18 9:10,-77.016925,38.883351,221403
TG4XL27WYJK4G,846723,7/26/18 9:05,7/26/18 9:10,-77.015152,38.86835,221404
FZ4HSPNBEYL3S,229116,7/26/18 9:05,7/26/18 9:10,-77.046342,38.896149,221405
MONE2U56XT2Y3,900185,7/26/18 9:05,7/26/18 9:10,-77.013672,38.896246,221406
JGYJEXMICBG5U,482706,7/26/18 9:05,7/26/18 9:10,-77.01554,38.886201,221407
KRKWO7JXPCLWS,395278,7/26/18 9:05,7/26/18 9:10,-77.009212,38.895003,221408
O57MSY4XTVWIQ,601523,7/26/18 9:05,7/26/18 9:10,-77.057319,38.900913,221409
NR5VIQ43QE5XL,913943,7/26/18 9:05,7/26/18 9:10,-77.040229,38.903886,221410
EOYRMHD7AGKNZ,899701,7/26/18 9:05,7/26/18 9:10,-77.034476,38.90269,221411
UCNFLW275VPLP,456548,7/26/18 9:05,7/26/18 9:10,-77.047826,38.90192,221412
BGKSPZIKI3PGQ,117110,7/26/18 9:05,7/26/18 9:10,-77.019853,38.899674,221413
XTVQY6RDEIF2Q,679300,7/26/18 9:05,7/26/18 9:10,-77.03395,38.903705,221414
EWWXRMN2UX62T,379166,7/26/18 9:05,7/26/18 9:10,-77.049423,38.903037,221415
DZXWM5RUX7257,243154,7/26/18 9:05,7/26/18 9:10,-77.048731,38.902623,221416
GFKF24O4X3BI5,866938,7/26/18 9:05,7/26/18 9:10,-77.034466,38.904436,221417
PVYNR7C4VNSCM,951901,7/26/18 9:05,7/26/18 9:10,-77.046358,38.90069,221418
7ELUPTDTM7ZK3,155299,7/26/18 9:05,7/26/18 9:10,-77.049979,38.905412,221419
HZQEOZ3CPIV2I,975877,7/26/18 9:05,7/26/18 9:10,-77.022624,38.907229,221420
FNJNCBPTBINQ6,213669,7/26/18 9:05,7/26/18 9:10,-77.030554,38.909661,221421
WQ2PFGU2RANOG,217482,7/26/18 9:05,7/26/18 9:10,-77.047546,38.905246,221422
MWNK6S7KOWCMZ,305215,7/26/18 9:05,7/26/18 9:10,-76.976197,38.905296,221423
CRGIGM5ZFMC4J,608029,7/26/18 9:05,7/26/18 9:10,-77.04546,38.916149,221424
YELWETKAJZUXE,695410,7/26/18 9:05,7/26/18 9:10,-77.069248,38.906525,221425
URJNIVROPVLIE,606941,7/26/18 9:10,7/26/18 9:15,-77.043435,38.893198,221426
BH7UEG3ICDLV6,881176,7/26/18 9:10,7/26/18 9:15,-77.008306,38.887576,221427
MUPTSJ4YKP3XC,828437,7/26/18 9:10,7/26/18 9:15,-77.047292,38.889077,221428
DVMLTY5NMMEM6,206567,7/26/18 9:10,7/26/18 9:15,-77.051572,38.898126,221429
MONE2U56XT2Y3,900185,7/26/18 9:10,7/26/18 9:15,-77.020456,38.894741,221430
Q2QDFYT2TO2TM,175453,7/26/18 9:10,7/26/18 9:15,-77.0434,38.898468,221431
KRKWO7JXPCLWS,395278,7/26/18 9:10,7/26/18 9:15,-77.010304,38.894842,221432
4PT6FL33YSBH6,396511,7/26/18 9:10,7/26/18 9:15,-77.036394,38.898886,221433
23MZG3NPRFAEI,275997,7/26/18 9:10,7/26/18 9:15,-77.023307,38.899883,221434
O57MSY4XTVWIQ,601523,7/26/18 9:10,7/26/18 9:15,-77.048343,38.899634,221435
GKADHLQ5DZWNL,637558,7/26/18 9:10,7/26/18 9:15,-77.048765,38.905102,221436
EWWXRMN2UX62T,379166,7/26/18 9:10,7/26/18 9:15,-77.057049,38.905333,221437
WZICV6EYLL5L3,947449,7/26/18 9:10,7/26/18 9:15,-77.030318,38.90366,221438
DZXWM5RUX7257,243154,7/26/18 9:10,7/26/18 9:15,-77.04862,38.900828,221439
PVEPCMGK4AHIA,119931,7/26/18 9:10,7/26/18 9:15,-77.051399,38.90366,221440
KNS6RKLMJ4RQT,592105,7/26/18 9:10,7/26/18 9:15,-77.041502,38.905573,221441
WONCD7LJLFDPA,184635,7/26/18 9:10,7/26/18 9:15,-77.038409,38.911115,221442
NIDLTTL5RPBRH,636909,7/26/18 9:10,7/26/18 9:15,-77.036954,38.906869,221443
6A5IKM2MG7NCC,727064,7/26/18 9:10,7/26/18 9:15,-77.032246,38.917308,221444
M3JSLEL2KZXG4,994352,7/26/18 9:10,7/26/18 9:15,-77.026011,38.911092,221445
MWNK6S7KOWCMZ,305215,7/26/18 9:10,7/26/18 9:15,-76.976747,38.90622,221446
AXT3KTAA2XLDL,500150,7/26/18 9:15,7/26/18 9:20,-76.998571,38.830801,221447
25QE6TA5IAJ5Z,301228,7/26/18 9:10,7/26/18 9:15,-77.041528,38.90558,221448
TVER3TOB55AV7,517617,7/26/18 9:15,7/26/18 9:20,-77.046683,38.896122,221449
4PT6FL33YSBH6,396511,7/26/18 9:15,7/26/18 9:20,-77.033898,38.897082,221450
RGU7ZMFTMOKOH,363845,7/26/18 9:15,7/26/18 9:20,-77.048454,38.889139,221451
NIDLTTL5RPBRH,636909,7/26/18 9:15,7/26/18 9:20,-77.035545,38.898953,221452
BH7UEG3ICDLV6,881176,7/26/18 9:15,7/26/18 9:20,-77.005235,38.880149,221453
BGKSPZIKI3PGQ,117110,7/26/18 9:15,7/26/18 9:20,-77.02959,38.88443,221454
MUPTSJ4YKP3XC,828437,7/26/18 9:15,7/26/18 9:20,-77.048447,38.889138,221455
EDYEGRFKMGYWH,637299,7/26/18 9:15,7/26/18 9:20,-77.021836,38.893503,221456
DVMLTY5NMMEM6,206567,7/26/18 9:15,7/26/18 9:20,-77.048862,38.897702,221457
DZXWM5RUX7257,243154,7/26/18 9:15,7/26/18 9:20,-77.046072,38.899701,221458
GFKF24O4X3BI5,866938,7/26/18 9:15,7/26/18 9:20,-77.039588,38.89791,221459
PVEPCMGK4AHIA,119931,7/26/18 9:15,7/26/18 9:20,-77.051435,38.898476,221460
Q2QDFYT2TO2TM,175453,7/26/18 9:15,7/26/18 9:20,-77.048771,38.897787,221461
KJFBJSB62UB47,415448,7/26/18 9:15,7/26/18 9:20,-77.041728,38.903638,221462
WONCD7LJLFDPA,184635,7/26/18 9:15,7/26/18 9:20,-77.032351,38.905505,221463
ZVJCYYEQHNNO5,238188,7/26/18 9:15,7/26/18 9:20,-77.048679,38.903724,221464
H7WM5TTQP7KXE,751554,7/26/18 9:15,7/26/18 9:20,-77.041825,38.902637,221465
HZQEOZ3CPIV2I,975877,7/26/18 9:15,7/26/18 9:20,-77.00596,38.905671,221466
FNJNCBPTBINQ6,213669,7/26/18 9:15,7/26/18 9:20,-77.038773,38.9026,221467
23MZG3NPRFAEI,275997,7/26/18 9:15,7/26/18 9:20,-77.031224,38.901416,221468
EJ5Z4PWWD5SLQ,505867,7/26/18 9:15,7/26/18 9:20,-77.045137,38.901458,221469
TM2M53VUQDTO5,749220,7/26/18 9:15,7/26/18 9:20,-77.026883,38.903934,221470
EWWXRMN2UX62T,379166,7/26/18 9:15,7/26/18 9:20,-77.06021,38.904135,221471
WZICV6EYLL5L3,947449,7/26/18 9:15,7/26/18 9:20,-77.034381,38.903839,221472
KNS6RKLMJ4RQT,592105,7/26/18 9:15,7/26/18 9:20,-77.041729,38.903232,221473
25QE6TA5IAJ5Z,301228,7/26/18 9:15,7/26/18 9:20,-77.041728,38.903319,221474
BH7UEG3ICDLV6,881176,7/26/18 9:20,7/26/18 9:25,-77.001201,38.874913,221475
E2LLAX37APYUX,966031,7/26/18 9:15,7/26/18 9:20,-77.05431,38.929122,221476
M3JSLEL2KZXG4,994352,7/26/18 9:15,7/26/18 9:20,-77.03649,38.907588,221477
AXT3KTAA2XLDL,500150,7/26/18 9:20,7/26/18 9:25,-76.993988,38.83654,221478
VZ3A27H233V7A,632934,7/26/18 9:15,7/26/18 9:20,-77.007628,38.915161,221479
YELWETKAJZUXE,695410,7/26/18 9:15,7/26/18 9:20,-77.070888,38.907432,221480
TVER3TOB55AV7,517617,7/26/18 9:20,7/26/18 9:25,-77.037322,38.887935,221481
4PT6FL33YSBH6,396511,7/26/18 9:20,7/26/18 9:25,-77.03382,38.895816,221482
74BPUB5PBJZ6A,654527,7/26/18 9:20,7/26/18 9:25,-77.005979,38.894801,221483
NIDLTTL5RPBRH,636909,7/26/18 9:20,7/26/18 9:25,-77.030811,38.899606,221484
